D1S1656
36	0.017982
37	0.010989

Penta D
7	0.017007
8	0.090213
9	0.360113
10	0.146412
10.2	0.001000
11	0.109439
12	0.150109
13	0.099826
14	0.019965
15	0.005916

D22S1045
11	0.183334
12	0.002546
13	0.003819
14	0.032678
15	0.385341
16	0.184607
17	0.186305
18	0.018673
19	0.001697
20	0.001000
